name,overall_score,intelligence_score,strength_score,speed_score,durability_score,power_score,combat_score,power_diversity_score,alignment_encoded,lore_depth_score,nlp_ability,nlp_able,nlp_battle,nlp_black,nlp_body,nlp_control,nlp_death,nlp_earth,nlp_energy,nlp_eventually,nlp_father,nlp_fight,nlp_force,nlp_form,nlp_help,nlp_hulk,nlp_human,nlp_later,nlp_life,nlp_man,nlp_men,nlp_new,nlp_power,nlp_powers,nlp_sonic,nlp_team,nlp_time,nlp_use,nlp_used,nlp_world,power_tier
Micro Lad,4.0,-0.75,0.0,-0.375,-0.4545454545454545,-0.5,-1.2857142857142858,-0.7777777777777778,0.0,0.0485962896076178,3.0317678849853467,1.3005659818595032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.872950770342304,0.0,3.576174815913658,1.3801347572201816,0.0,0.0,0.0,1.3808355822544278,5.045249786574315,0.0,0.0,6.6137696753432405,0.0,0.0,2.8911356445151783,0.0,1
Might Guy,12.0,-0.25,1.2727272727272727,1.0,0.7272727272727273,0.1666666666666666,0.7142857142857143,0.1111111111111111,0.0,-0.3303234280085372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.321952436201663,0.0,0.0,0.0,0.0,2
Mimic,8.0,-0.25,0.6363636363636364,0.125,0.0,0.0833333333333333,-1.0,-0.1111111111111111,0.0,1.1239533738302414,0.4552576904182046,0.3905923458521653,0.0,0.0,0.0,1.6830958659781403,0.0,0.4832731644383749,0.0,0.0,5.644650106259396,0.0,2.4178420606939715,0.0,1.4634684430918237,0.3347089133331593,0.0,2.279688566082574,0.6821479199588082,0.5804788744866833,0.3376936468790973,0.2073496527018808,0.5050713758560847,5.09167854086753,0.0,0.9931398515916646,0.347803535334021,0.0,0.434140008780418,0.0,1
Minato Namikaze,16.0,0.75,-0.2727272727272727,1.5,0.2727272727272727,0.4166666666666667,0.7142857142857143,0.8888888888888888,0.0,-0.2406829748809719,0.0,0.0,0.0,0.0,0.0,0.0,7.4068824621112945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.569725694162904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.329944437905119,0.0,0.0,7.597057158241329,1
Mind Flayer,23.0,0.75,1.2727272727272727,1.5,0.8181818181818182,0.4166666666666667,-0.1428571428571428,1.1111111111111112,-1.0,-0.2324741421769824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Minna Murray,,-4.25,-0.5454545454545454,-1.0,-1.0,-0.3333333333333333,-2.142857142857143,-0.3333333333333333,0.0,0.2052208175997373,0.0,0.0,0.0,0.0,0.0,0.0,10.160432347011048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.268546719547314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mirage,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.8888888888888888,0.0,0.3845017238548678,0.9693856654380212,0.0,0.0,0.9009125352995412,0.0,1.194612077494269,1.1771537420918676,0.0,0.0,0.0,2.003203538928531,0.0,0.0,0.0,0.0,0.0,0.0,0.882576041950846,0.7262528774736203,0.0,0.0,0.4415121046678267,1.6131818157586344,1.5488246058751864,0.0,0.0,0.3702911215313589,1.7339349782722009,0.0,0.0,0
Mirror Master (CW),4.0,-0.75,-0.2727272727272727,-0.375,-0.3636363636363636,-0.3333333333333333,0.0,-0.5555555555555556,-1.0,-0.0637005417829584,2.482628110090912,1.0649963282423238,0.0,0.0,0.0,0.0,0.0,0.0,13.407138754033753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.928427393322478,0.0,0.0,0.0,0.0,0.0,2.754273945709206,3.966590018028341,0.0,0.0,0.9483275645668376,4.440663681759041,0.0,0.0,2
Misako,7.0,0.25,-0.5454545454545454,-0.5,-0.6363636363636364,-0.8333333333333334,-0.7142857142857143,0.3333333333333333,0.0,-0.1234608438680019,0.0,0.0,8.038957106472367,0.0,0.0,0.0,0.0,0.0,0.0,7.227194346219004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.822750977402963,2.402041056458842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Misfit,8.0,-0.25,0.0,-0.375,0.4545454545454545,0.25,-1.0,-0.5555555555555556,0.0,0.5713347561976687,0.0,0.9300076401697503,0.0,0.0,0.0,5.343310081453357,0.0,0.0,0.0,0.0,4.480005629614611,0.0,0.0,0.0,3.4845455823086264,0.0,0.0,1.9738112276986337,0.0,0.0,0.0,1.9748135184633655,1.2025843398246987,1.1546077435076558,0.0,14.18810674933527,1.6562533729788718,0.0,2.067390871105126,0.0,1
Miss Martian,12.0,-0.25,1.0,0.5,0.8181818181818182,0.4166666666666667,-0.8571428571428571,0.5555555555555556,0.0,1.8328681661467736,0.0,0.0,4.110970519451777,0.0,0.9907684360810242,1.5829419674848089,0.0,4.090640647933024,0.0,1.2319501357431044,0.0,0.0,0.0,5.301264097833768,2.0645754619390657,0.0,0.0,1.7542096082324217,1.9246685688478005,0.0,0.0,1.170066924314351,0.0,0.6840991914450468,0.0,11.20850772040217,1.4719824975027955,3.446372045418352,2.449837065923869,3.1997144044957264,1
Mistake,49.0,0.75,0.1818181818181818,-0.125,0.0909090909090909,0.4166666666666667,-0.2857142857142857,3.2222222222222223,0.0,-0.1920866852733541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.088242880631384,0.0,0.0,0.0,0.0,0.0,0.0,1
Mister Fantastic (FOX),11.0,0.75,-0.1818181818181818,-0.125,0.0,0.0833333333333333,-0.2857142857142857,-0.4444444444444444,0.0,-0.2140863569200459,0.0,2.3155383482726837,0.0,0.0,6.2451700977543,0.0,0.0,2.864975611610399,14.575047397963534,0.0,0.0,0.0,0.0,5.5692959825280495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Mister Fantastic,10.0,0.75,-0.3636363636363636,-0.375,0.5454545454545454,-0.5833333333333334,-0.2857142857142857,-0.4444444444444444,0.0,1.503201444754556,0.6651718515039534,0.2853450247431208,0.0,0.0,6.1567651164940855,0.8197174310977597,0.0,4.942734601439603,3.5921817174882724,0.6379583214389477,1.374555715476026,0.0,0.0,2.745229248518729,0.0,0.0,0.784615087251178,0.908407397873282,0.4983392971371395,0.4240655521343811,0.0,0.6059124548548059,0.0,0.3542568479111158,0.0,10.157457665242797,1.270429508534121,0.5948946745378344,1.268634092428571,2.485430665598522,1
Mister Freeze,7.0,0.25,0.0,-0.75,0.2727272727272727,-0.5833333333333334,-1.2857142857142858,-0.2222222222222222,-1.0,0.7706452142505336,2.501498153164515,0.0,0.0,0.2583114834207051,1.9294683689079373,3.082694547839897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.020649935914137,0.0,0.0,1.138743029571054,0.0,0.0,0.0,2.278642554359002,0.0,2.664492939055981,0.0,0.0,0.9555356445521264,4.474416427331196,2.3854631190994935,6.231272119884849,1
Mister Miracle,23.0,0.5,1.0,1.25,0.5454545454545454,0.4166666666666667,0.1428571428571428,1.2222222222222223,0.0,-0.1139385979313741,3.61463575503007,0.0,0.0,0.0,0.0,4.45445778976976,0.0,3.8370718307268903,0.0,0.0,0.0,2.926516966383839,0.0,7.458977537168941,2.9048962115821317,0.0,0.0,1.6454704414919032,0.0,0.0,0.0,4.115765006412045,0.0,0.0,0.0,0.0,0.6903689498300154,0.0,0.0,0.0,2
Mister Mxyzptlk,58.0,0.75,1.2727272727272727,1.5,0.8181818181818182,0.4166666666666667,-0.7142857142857143,1.0,-1.0,1.00016417665408,1.3423526971233282,2.3033666425217003,0.0,0.0,0.0,0.0,1.6300586618555335,7.124789425690472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833215157654242,1.00567559809107,2.567361515874202,0.0,0.0,0.0,2.1447283173184695,0.0,0.0,1.5382771896585936,1.2005295609918336,1.2800860347470495,3.3438221515595563,1
Mister Sinister,22.0,0.75,0.3636363636363636,0.125,0.6363636363636364,0.4166666666666667,-0.7142857142857143,1.1111111111111112,-1.0,0.3575767525857823,4.487173209782558,1.203065557116091,0.0,0.0,2.5958020685925565,2.0736450032220275,0.0,1.7862386858989807,6.058111723661939,0.5379492311735478,0.0,0.0,4.468324896773784,2.3148753045572033,3.606109533905651,0.0,3.3080772581029056,1.787336943492072,0.4202174856091215,1.0727616369514252,0.0594361139260058,0.7663905186919325,0.9334038149447104,2.688498187275203,0.0,0.0,2.1425430295653634,1.0032728535464113,1.6046363337416212,2.7944051531519736,1
Mister Terrific (CW),10.0,0.75,-0.2727272727272727,0.0,-0.3636363636363636,-0.4166666666666667,0.1428571428571428,0.0,0.0,0.0003283533081595,0.0,2.6947692994745127,1.1169206504191307,0.0,0.0,1.2902212970391096,0.0,1.111397172882082,0.0,1.0041355492972166,0.0,0.0,0.0,2.160472076914466,3.3655804003613343,0.0,0.0,1.429817796547759,0.0,0.0,0.0,0.953695900242099,0.0,0.5575942543819787,0.0,18.271617868428205,0.3999268884894967,0.0,0.9984042440144336,0.0,1
Misty Knight (MCU),7.0,0.25,0.0,-0.125,-0.3636363636363636,-0.4166666666666667,0.4285714285714285,0.1111111111111111,0.0,0.459366278115252,0.0,4.031388268151625,1.4322161532186544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.521656223125066,0.0,0.0,4.3156500083911835,0.0,0.0,0.6111470089979839,0.0,0.8558926129820819,0.284523210570029,2.4458293846972556,0.7447073074040641,0.7149975226692281,0.0,0.0,0.512822239956073,1.200677477518768,0.0,1.6721170709403368,1
Misty Knight,5.0,-0.5,0.5454545454545454,-0.375,-0.1818181818181818,-0.1666666666666666,0.0,0.4444444444444444,0.0,2.9387621080282385,0.0,0.4514555211014129,0.0,0.0543365497029771,0.8117382358626084,3.2422675000667964,0.0,0.0,5.683331155395353,0.5046694027791109,0.0,1.7040998112573131,8.383790612205054,1.085833634254334,4.228775317844788,0.2321185069150859,0.0,1.4372268643844577,0.3942210439395141,5.0319801876430175,0.1672774290602437,2.1569350207271896,1.4594324722559864,0.2802418055500237,0.0,1.1478936389516283,0.2009996201315266,0.4706030629686109,0.0,0.6553828400719081,1
Mockingbird (MCU),10.0,0.75,-0.3636363636363636,0.375,0.0,-0.4166666666666667,0.7142857142857143,-0.4444444444444444,0.0,-0.0814316204235757,0.0,2.0283188192817247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.069601759882747,0.0,0.0,0.0,0.0,0.0,0.0,5.577281569204244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8061195095659104,0.0,0.0,0.0,1
Mockingbird,7.0,0.25,0.0,0.0,-0.6363636363636364,-0.4166666666666667,0.5714285714285714,-0.1111111111111111,0.0,2.9614184862912496,0.0,0.2353955633745233,1.170793354969511,0.0,0.4232522815920932,0.6762264268489793,3.3317194923073568,1.1650034622011454,0.0,1.5788523940774275,0.0,3.5541710433726155,4.37143200632323,0.0,2.6459349418958413,0.0,0.0,0.0,0.8222106532739819,1.0494994574613572,0.0,1.4995436187603557,0.0,0.0,0.0,17.9558599156672,1.6768666362876496,0.4907587478961756,0.5232802589990665,2.7338101877826673,1
MODOK,10.0,0.75,-0.1818181818181818,-0.375,-0.5454545454545454,0.0833333333333333,-1.7142857142857142,0.2222222222222222,-1.0,-0.3572483992776227,9.39925910133313,0.0,0.0,0.0,3.624942337904576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.479703513458269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Mogo,37.0,0.75,1.2727272727272727,0.875,0.8181818181818182,0.4166666666666667,-0.2857142857142857,0.7777777777777778,0.0,2.0055820062387126,0.0,0.4071051566030876,4.049660115015601,0.3919888191356571,1.4639883939189993,1.1695006543666024,1.1524093030719744,1.0074083600461503,7.68751287302794,0.0,0.0,1.536691408351079,5.0401190971259,0.0,1.5253385173453236,0.0,0.0,0.4320118965960948,0.0,0.6050193907079996,0.0,2.1611563496112245,4.211391518490269,1.0108449563920274,0.0,0.0,0.3625073922284574,0.8487433410065318,2.714963129294585,0.0,1
Mohinder Suresh,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.7777777777777778,0.0,-0.1868330323428008,3.105695388720916,0.0,0.0,0.0,0.0,0.0,1.8856689751949027,0.0,0.0,1.4893175444882008,9.626725794488545,0.0,0.0,0.0,0.0,0.0,10.990131886461944,0.7068941808737603,0.0,0.0,0.0,0.7072531379509063,0.0,0.8270147455073271,0.0,0.0,0.0,0.0,0.0,0.0,0
Moloch,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.8888888888888888,-1.0,-0.1221474306353636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222586675081994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.860755578892549,0.0,0.0,2.9550071228333024,0.0,0.0,0.0,0.0,2.478330469490373,0.0,0.0,0.0,0
Molten Man,6.0,-0.5,0.8181818181818182,-0.375,0.5454545454545454,-0.3333333333333333,-0.5714285714285714,-0.5555555555555556,-1.0,0.5759317025119028,0.0,0.0,0.0,0.1737224569859334,0.4325423725967431,1.382138246161977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157193379973315,0.0,0.0,0.0,0.510559923889759,0.4201288004918459,7.507746646119137,0.0,0.2554095917416341,0.0,0.2986589767933982,0.0,0.0,0.4284181709900377,0.0,0.0,0.0,2
Mon-El (CW),13.0,0.75,0.6363636363636364,1.5,0.8181818181818182,-0.1666666666666666,0.2857142857142857,-0.1111111111111111,0.0,-0.1392218026596618,0.0,1.8021619470251664,4.48173109532858,0.0,3.240371844490781,0.0,0.0,0.0,11.343623747925434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.955416533296304,0.0,3.147376124102096,0.0,0.0,0.0,0.0,2.237390371019203,0.0,0.0,0.0,0.0,0.0,5.232435798899244,2
Monarch,54.0,0.5,1.2727272727272727,1.375,0.8181818181818182,0.4166666666666667,0.7142857142857143,1.0,0.0,-0.3572483992776227,0.852165650385199,1.4622460529237056,0.0,0.0,1.9718903234944336,1.0501572431607251,0.0,0.0,23.010097786489258,0.0,0.0,0.0,6.788689116774482,5.275456401374488,0.0,0.0,1.00518689210568,0.3879266083760364,0.0,0.0,0.0,0.0,1.4181127081081497,0.9076917988066496,0.0,0.0,0.0,0.7621320807427642,2.4379107309582344,0.0,1
Mongul The Elder,20.0,0.25,1.2727272727272727,0.5,0.8181818181818182,0.4166666666666667,0.7142857142857143,1.8888888888888888,-1.0,-0.1815793794122475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.916238534608752,0.0,0.0,13.09257512387383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577375581459336,0.0,0.0,2.2425598729612455,0.0,0.0,0.0,0.0,0.0,3.855237138663038,0.0,2
Mongul,17.0,0.25,1.2727272727272727,0.75,0.8181818181818182,0.4166666666666667,0.5714285714285714,0.8888888888888888,-1.0,-0.348382859957314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Monica Dawson,5.0,-0.5,-0.3636363636363636,-0.125,-0.7272727272727273,-0.4166666666666667,0.4285714285714285,-0.8888888888888888,0.0,-0.2988015104252175,9.137645765713476,1.959930919518088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389234912395436,0.0,0.0,0.0,0.0,2.0808958485610876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Monstrox,126.0,0.75,1.2727272727272727,0.875,0.8181818181818182,0.4166666666666667,0.0,2.888888888888889,-1.0,0.9630602528320472,0.0,0.0,0.0,0.139314292159318,0.0,1.6625796235943886,0.0,0.0,7.285788859883401,3.8817882810169726,0.0,0.0,0.0,8.351955266896573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2289328772411028,4.490232882391346,2.874064620375533,0.0,0.0,0.5153459311639215,2.413172458091753,0.0,0.0,1
Moon Knight,4.0,-0.5,0.0909090909090909,-0.375,-0.2727272727272727,-0.75,0.0,-0.2222222222222222,0.0,4.034477097356756,0.0,0.0,1.9134332153658573,0.1852116980892152,1.0375848615473018,1.1051601042565724,4.356036162182543,0.4759926914365566,0.0,1.2901630335381964,9.26602314524152,0.0,0.0,0.0,2.882842807418379,0.0,0.0,1.224733763678313,2.0156142422456775,2.5728030222728355,0.0475151882995932,2.6549372999949745,0.7461937717171506,0.955232913485188,0.0,4.890891381082461,2.055383411166842,0.8020493838388372,0.4275997229844785,0.0,1
Moonstone,7.0,-0.25,0.6363636363636364,0.125,-0.0909090909090909,0.1666666666666666,0.1428571428571428,-0.3333333333333333,-1.0,2.126416023641438,0.0,0.2310903389116789,1.1493803422495952,0.0,0.4155112857528223,1.327717412523478,0.6541569225847886,4.574785370699634,4.363761859562865,1.5499762595710695,1.1132016281983483,0.8722919191729607,0.0,0.0,2.597542594667016,0.0792109697389665,0.0,0.2452284722485177,0.4035864903272885,0.3434349424936483,0.0,0.4907059959053311,1.4941039764428292,2.0082962576089396,0.0,16.452295507553455,0.2057747360093934,0.4817831047850268,1.0274196392180006,4.696668658818593,1
Morbius,25.0,0.75,-0.1818181818181818,0.25,0.0909090909090909,0.4166666666666667,-0.2857142857142857,1.0,0.0,-0.1888031521917583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Morlun,6.0,-0.25,0.5454545454545454,-0.125,-0.2727272727272727,0.0,-0.5714285714285714,-0.1111111111111111,-1.0,0.6947956000656706,0.0,0.0,0.4834558150031757,0.0,0.3495472123761545,0.0,2.201227611248089,0.4810649940139465,0.0,0.0,0.0,0.7338120989246396,3.61019169502034,0.0,0.7283907835372286,0.0,0.5345534767318147,0.412594948964754,1.6975776288601243,7.222831899963881,0.0,0.4128044624689429,0.7541454076552786,0.9654121251752994,0.0,0.0,0.5193215285539378,0.0,0.0,0.0,2
Morph,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.8888888888888888,0.0,1.3580692825480216,0.0,0.7850186376629925,3.2537238996327766,0.0,0.4705001299656873,0.751713896312333,1.4814563534006564,0.0,1.64708765037412,2.3401338915119614,0.0,0.9877312010799196,0.0,0.0,0.9804339619544162,0.0,0.0,0.0,0.0,0.0,0.1939148573666347,0.555646122656085,0.0,0.3248677963111795,0.0,19.960280880680585,1.3980420270991447,0.0,0.0,0.0,1
Morro,21.0,0.75,0.3636363636363636,1.0,0.8181818181818182,0.4166666666666667,0.4285714285714285,0.8888888888888888,1.0,0.2098177639139714,0.0,2.6737917322494904,0.0,0.0,0.0,7.68106502653441,0.0,0.0,0.0,5.977912833485786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4574555372137437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Morty Smith,3.0,-1.0,-0.3636363636363636,-0.375,-0.2727272727272727,-0.0833333333333333,-1.0,-0.3333333333333333,0.0,-0.3283533081595797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Moses Magnum,7.0,0.25,0.0,-0.75,-0.2727272727272727,-0.3333333333333333,-0.5714285714285714,-0.8888888888888888,-1.0,0.6724675751108192,0.0,0.0,1.3957955789328431,0.1351067114773281,1.009185200636652,4.837098807985318,4.766408334520916,1.388892988741092,10.59861437889622,1.254850073577215,0.0,0.0,6.948707549039556,0.0,2.1029525426020883,0.0,0.0,0.0,0.0,1.668255343380816,0.1386439604541992,0.5959082772374082,3.628848777251856,2.090446429151429,0.0,0.0,0.0,0.0,1.247687764802441,3.259191861272548,1
Mr Incredible,7.0,-0.5,1.0,-0.125,0.7272727272727273,-0.75,-1.0,-0.1111111111111111,0.0,0.177310786406173,7.155316289218595,1.22779332828085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.600277840775879,0.0,0.0,0.0,5.0641070591439385,0.0,0.0,0.9123426212408148,0.0,0.0,3.969120696853338,1.5243097185753811,0.0,0.0,0.0,0.0,0.0,0.0,1
Mr.Krabs,9.0,0.5,0.4545454545454545,-0.75,0.8181818181818182,-0.3333333333333333,0.0,-0.2222222222222222,1.0,-0.3572483992776227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ms. America,13.0,0.5,0.3636363636363636,0.75,0.5454545454545454,0.4166666666666667,0.2857142857142857,0.2222222222222222,0.0,-0.3572483992776227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.088242880631384,0.0,0.0,0.0,0.0,0.0,0.0,2
Ms Marvel II,5.0,-0.75,0.6363636363636364,-0.375,0.5454545454545454,-1.0833333333333333,-0.5714285714285714,-0.6666666666666666,0.0,1.0326711541618785,0.0,0.0,6.843444546781934,0.0,0.9895865930840888,0.0,0.0,0.0,0.0,0.0,7.9536424961495635,0.0,0.0,5.294940458907893,2.062112722955385,0.1886497824887018,0.0,1.7521170906822596,0.9611863592444748,0.0,0.1359514630129359,0.0,0.7116751407041205,1.3665663207266752,0.0,11.195137596896975,0.0,0.0,2.4469147657429637,1.5979488047235617,2
Multiple Man,6.0,-0.25,-0.3636363636363636,-0.375,0.2727272727272727,-0.75,-0.4285714285714285,-0.8888888888888888,0.0,2.368740765063208,3.780684603958718,0.3243671659957862,0.806656924782255,0.0,1.1664548058014623,1.8636345265307563,2.754598414991929,0.8026677860708634,2.041713894420438,2.1756054755277705,1.562532034100299,0.0,4.015790813010718,0.0,2.430672881591127,0.1111835219551364,0.8919145251553462,1.721059931352846,1.1329786153603012,1.9282332532848363,0.2403749785447584,1.377547101090932,2.516617223329379,0.8054059459769791,0.0,11.546533042105937,1.155332901708333,0.6762490420834819,1.4421251802695485,0.941774613621971,1
Music Meister (CW),15.0,0.75,-0.3636363636363636,-0.375,-0.6363636363636364,0.4166666666666667,-0.4285714285714285,-0.6666666666666666,1.0,-0.2649811196847808,1.3651144083836242,3.513635795832538,0.0,0.0,0.0,0.0,0.0,4.347360893699205,7.37213850674547,0.0,0.0,0.0,7.250028069195928,0.0,0.0,0.0,3.220489135912846,0.0,0.0,0.0,0.0,0.0,0.7572416973449898,2.908127433586423,0.0,0.0,0.0,2.4417728737201614,1.3017919163485767,3.4005219402832556,1
Mysterio,8.0,0.25,-0.3636363636363636,-0.625,-0.2727272727272727,0.0833333333333333,-0.1428571428571428,0.0,-1.0,2.424889180758496,0.0,0.5572636309960114,0.4619462284273203,0.0,0.6679907921404872,0.5336214902823803,2.6291151160304445,0.0,0.0,0.8305990755092225,0.8948113600392668,2.10349149365602,0.0,1.78709548825812,0.6959837173000663,0.0,0.5107704878207971,0.9855951393468028,0.0,7.177537729937471,0.0,0.7888764954217908,0.2401974947457893,0.2306149167426003,0.0,0.0,0.3308108193989788,1.1617976051679388,0.4129291322487647,0.539323741513409,1
Mystique (FOX),10.0,0.5,-0.0909090909090909,0.25,-0.0909090909090909,0.3333333333333333,0.7142857142857143,0.0,-1.0,-0.2213101296995567,0.0,0.0,0.0,0.0,2.530353660363364,4.042723663474088,0.0,0.0,0.0,3.1463149428670127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.915469630253821,0.0,0.695250490398076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mystique,7.0,0.0,-0.1818181818181818,0.25,-0.0909090909090909,0.0,0.4285714285714285,0.4444444444444444,-1.0,0.840584468888524,2.1908586320604084,0.4699166156539033,0.0,0.0,0.8449321511514748,1.3499406249004782,0.0,0.0,0.0,0.0,0.0,0.0,8.726623834894628,13.562831580673596,3.5213600327656516,0.0,3.876398406357226,0.4986661678878897,0.0,0.6983666501765297,0.4643141404643069,0.0,1.2152897215030578,1.750209373993556,0.0,0.0,0.8368758987329753,0.9796942924833276,1.0446164949851076,0.0,1
Nadakhan,163.0,0.5,0.8181818181818182,1.125,0.8181818181818182,0.4166666666666667,0.0,4.0,-1.0,0.160893120998194,3.7400934988531183,0.8022115409415259,3.9899814930659896,0.1931060989588799,0.0,0.0,0.0,0.0,10.098965746896964,0.0,3.8643899945852778,3.028091299385848,0.0,7.717865722994524,0.0,0.0,0.0,0.8512909346695215,0.0,1.1922068041809872,0.0,0.851723215644493,4.149329509537497,0.9959484385883453,0.0,0.0,0.7143304598467948,0.0,0.0,0.0,1
Nagato Uzumaki,29.0,-0.75,0.4545454545454545,0.25,0.4545454545454545,0.4166666666666667,-0.1428571428571428,2.111111111111111,1.0,-0.2245936627811525,0.0,0.0,0.0,0.0,0.0,0.0,4.914989561156347,4.296565083472971,0.0,0.0,0.0,0.0,10.74797499609017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8434528201136051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.082367802990849,1
Namor,11.0,0.0,1.181818181818182,0.5,0.2727272727272727,0.0,0.2857142857142857,0.5555555555555556,0.0,8.658020029551798,0.6950949304506491,0.5963628186604931,1.977430713446093,0.2392579587766614,1.4297178192955062,1.1421237573815075,0.5627162491750867,3.935303557454117,0.6256296262482388,2.222190621708745,2.872781544465797,3.3766175820849154,1.8458005151707435,0.9562415733897864,1.8620397434201392,0.3066234447846087,3.8262530982451657,1.160222000741804,0.5207573325617592,1.4771411568348751,0.3682830106543262,1.793980876305834,0.3855756423914552,0.3701932643476867,0.0423552510681062,3.538131944606393,0.6195375187291832,0.828875067374735,0.4419014045017903,5.1944779435208766,1
Namora,6.0,-0.5,1.0,0.0,-0.2727272727272727,-0.4166666666666667,-0.2857142857142857,0.1111111111111111,0.0,0.7493022492201609,0.0,0.5921041480379433,0.0,0.0,1.0646310746242609,1.7009516518079455,0.0,0.0,0.0,1.3237930773083548,14.26133400390117,0.0,3.6652390366588463,0.0,0.0,0.0,8.140563309151851,0.6283291474631909,0.0,1.7599113402086477,0.1462612298668273,0.0,0.7656444369056014,0.0,0.0,3.0110279013597436,0.5272400193205007,1.2344340145991133,0.0,1.71912793186239,1
